customer_id,full_name,cpf_cnpj,date_of_birth,annual_income_brl,declared_occupation,risk_rating,registration_date,country,state,city,beneficial_owner,pep,kyc_tier,kyc_risk_score,sanctions_list_hit
C100216,Customer 217,511172860,1974-01-21,10406,Consultant,Medium,2021-08-28,BR,RS,Porto Alegre,No,No,L3,28,No
C100217,Customer 218,85715331420,1981-09-28,11826,Store Owner,Low,2020-06-25,BR,PR,Curitiba,No,No,L1,68,No
C100218,Customer 219,68540507848,1987-09-04,19715,Mechanic,Low,2023-01-05,BR,PA,Belém,No,No,L2,51,No
C100219,Customer 220,58662666203,2012-07-13,13300,Chef,High,2022-11-09,BR,BA,Salvador,No,No,L3,49,No
C100220,Customer 221,33119006857,2007-04-01,12647,Teacher,Low,2020-01-04,BR,AM,Manaus,No,No,L2,76,No
C100221,Customer 222,85986365168,1981-11-25,6388,Dentist,Medium,2023-08-12,BR,DF,Brasília,No,No,L1,68,No
C100222,Customer 223,94475897932,1963-11-28,12467,Lawyer,Medium,2024-01-31,BR,RN,Natal,No,No,L3,43,No
C100223,Customer 224,82532272056,1990-06-16,15074,Mechanic,Medium,2024-10-19,BR,SP,Campinas,No,No,L1,57,No
C100224,Customer 225,24615588471,1982-09-03,18860,Consultant,Low,2025-01-01,BR,CE,Fortaleza,No,No,L3,44,No
C100225,Customer 226,77282025783,2013-11-14,27022,Software Engineer,Low,2024-04-10,BR,SC,Florianópolis,No,No,L2,57,No
C100226,Customer 227,83094092484,1987-01-26,26053,Teacher,Low,2024-11-29,BR,PR,Curitiba,No,No,L1,17,No
C100227,Customer 228,13264950765,1961-09-30,27746,Trader,Medium,2024-07-28,BR,PA,Belém,No,No,L2,59,No
C100228,Customer 229,53692939513,1987-07-23,10383,Chef,Low,2024-12-29,BR,SP,Campinas,No,Yes,L2,62,No
C100229,Customer 230,86701997766,2000-06-28,10675,Teacher,Medium,2024-12-06,BR,MG,Belo Horizonte,No,No,L2,55,No
C100230,Customer 231,28033680485,1992-10-06,16661,Freelancer,Low,2021-01-03,BR,GO,Goiânia,No,No,L1,92,No
C100231,Customer 232,90171397035,2001-04-25,24582,Student,Low,2024-09-07,BR,SP,Campinas,No,No,L3,44,No
C100232,Customer 233,60255380284,2004-08-26,16389,Entrepreneur,Low,2024-04-20,BR,PR,Curitiba,No,No,L2,91,No
C100233,Customer 234,86860443668,1981-01-24,25185,Designer,Low,2020-08-01,BR,PR,Curitiba,No,No,L1,98,No
C100234,Customer 235,77925537805,1958-10-06,41543,Trader,Low,2023-08-18,BR,BA,Salvador,No,No,L1,50,No
C100235,Customer 236,37433997673,1976-03-25,4945,Student,Low,2021-05-24,BR,SP,São Paulo,No,No,L1,66,No
C100236,Customer 237,19720827343,2005-12-12,59748,Consultant,Low,2022-04-27,BR,SP,Campinas,No,No,L3,73,No
C100237,Customer 238,71310634762,1963-01-31,18492,Nurse,Medium,2020-06-20,BR,RN,Natal,No,No,L1,80,No
C100238,Customer 239,43958244583,1971-08-18,4591,Store Owner,Medium,2022-08-03,BR,GO,Goiânia,Yes,No,L2,72,No
C100239,Customer 240,56243813722,1996-07-25,16126,Designer,Medium,2021-04-13,BR,SC,Florianópolis,Yes,No,L1,47,No
C100240,Customer 241,13881475071,1975-12-28,10408,Freelancer,Low,2023-05-25,BR,PE,Recife,No,No,L3,48,No
C100241,Customer 242,32743940991,1958-02-13,9179,Entrepreneur,Low,2021-09-15,BR,SC,Florianópolis,No,No,L3,53,No
C100242,Customer 243,2557735521,1984-10-03,19939,Consultant,Low,2025-02-06,BR,GO,Goiânia,No,No,L1,43,No
C100243,Customer 244,29670008916,2016-01-11,21601,Designer,Low,2023-12-16,BR,PA,Belém,No,No,L1,65,No
C100244,Customer 245,25215074241,1967-07-23,7671,Trader,Low,2021-09-18,BR,RN,Natal,No,No,L2,45,No
C100245,Customer 246,88157329808,1980-12-27,5545,Lawyer,High,2023-03-07,BR,SC,Florianópolis,No,No,L2,69,No
C100246,Customer 247,23883101079,1976-12-03,10172,Student,Medium,2020-12-22,BR,PA,Belém,No,No,L1,73,No
C100247,Customer 248,40669814911,2017-07-24,35536,Store Owner,Low,2022-09-24,BR,DF,Brasília,No,No,L3,39,No
C100248,Customer 249,31951039245,1965-07-15,12990,Accountant,Medium,2022-01-18,BR,GO,Goiânia,Yes,No,L1,49,No
C100249,Customer 250,66013282252,1976-04-12,26510,Freelancer,High,2023-09-18,BR,RS,Porto Alegre,No,No,L3,75,No
C100250,Customer 251,7078519130,1990-10-20,6477,Driver,Low,2023-12-01,BR,GO,Goiânia,No,No,L3,65,No
C100251,Customer 252,77244079266,2015-05-25,14701,Consultant,High,2023-05-09,BR,GO,Goiânia,Yes,No,L3,76,No
C100252,Customer 253,14333978379,2019-06-26,7590,Chef,Medium,2024-05-24,BR,RN,Natal,No,No,L3,53,No
C100253,Customer 254,56613596404,2001-11-16,26301,Mechanic,Low,2021-03-29,BR,DF,Brasília,No,No,L2,97,No
C100254,Customer 255,69472583156,1999-10-20,10369,Trader,Low,2023-10-07,BR,DF,Brasília,No,No,L1,46,No
C100255,Customer 256,27683130626,1982-05-10,21185,Dentist,High,2024-01-24,BR,SC,Florianópolis,No,No,L1,63,No
C100256,Customer 257,59647589326,2005-04-19,15034,Dentist,Low,2021-12-19,BR,SP,São Paulo,No,No,L1,45,No
C100257,Customer 258,79451886246,1964-10-23,47537,Entrepreneur,Low,2024-12-24,BR,BA,Salvador,No,No,L2,80,No
C100258,Customer 259,54680775001,2008-01-04,11344,Nurse,Low,2025-09-30,BR,CE,Fortaleza,No,No,L1,60,No
C100259,Customer 260,5720423998,1962-03-10,31634,Dentist,Low,2023-02-24,BR,CE,Fortaleza,No,No,L3,81,No
C100260,Customer 261,48068616754,1987-02-01,21629,Designer,Medium,2025-07-23,BR,MG,Belo Horizonte,No,No,L1,57,No
C100261,Customer 262,23802482409,1984-09-13,49872,Driver,Medium,2024-01-15,BR,CE,Fortaleza,No,No,L3,49,No
C100262,Customer 263,44739576145,1993-05-06,17154,Consultant,Low,2025-04-19,BR,SC,Florianópolis,No,No,L2,50,No
C100263,Customer 264,39786250248,2000-03-09,26100,Trader,Low,2024-08-13,BR,AM,Manaus,No,No,L1,48,No
C100264,Customer 265,65684147008,2020-08-18,26417,Dentist,Low,2024-01-13,BR,DF,Brasília,No,No,L2,82,No
C100265,Customer 266,18196142216,1993-05-23,25021,Chef,High,2023-10-31,BR,SP,Campinas,No,No,L2,37,No
C100266,Customer 267,75522886423,1988-05-22,12821,Software Engineer,Low,2024-08-19,BR,AM,Manaus,No,No,L1,44,No
C100267,Customer 268,93966394223,2018-04-01,15733,Entrepreneur,Medium,2025-08-12,BR,SP,Campinas,No,No,L1,35,No
C100268,Customer 269,6426941998,1982-06-30,9062,Consultant,Low,2022-07-05,BR,DF,Brasília,Yes,No,L2,60,No
C100269,Customer 270,59150811530,1999-01-25,31633,Store Owner,Medium,2025-01-04,BR,AM,Manaus,No,No,L2,81,No
C100270,Customer 271,79890087173,1984-05-22,13231,Dentist,High,2023-09-17,BR,AM,Manaus,No,No,L3,52,No
C100271,Customer 272,38349803208,1982-01-18,38991,Freelancer,Low,2023-01-26,BR,CE,Fortaleza,No,No,L3,91,No
C100272,Customer 273,91668963058,1987-07-22,14408,Teacher,High,2020-10-19,BR,AM,Manaus,No,No,L3,51,No
C100273,Customer 274,92679735931,1994-02-22,10811,Software Engineer,Low,2022-03-06,BR,MG,Belo Horizonte,No,No,L1,60,No
C100274,Customer 275,73343840901,1989-10-01,23050,Designer,Low,2022-12-16,BR,RS,Porto Alegre,No,No,L3,50,No
C100275,Customer 276,29554102560,2021-12-25,28243,Student,Medium,2023-11-05,BR,PE,Recife,No,No,L1,41,No
C100276,Customer 277,57715572189,1980-07-16,26004,Software Engineer,Low,2023-12-20,BR,BA,Salvador,No,No,L2,90,No
C100277,Customer 278,34866262201,1977-03-15,21259,Software Engineer,Low,2024-04-01,BR,PA,Belém,No,No,L1,39,No
C100278,Customer 279,17039815598,1999-06-06,10377,Dentist,Medium,2022-04-22,BR,PE,Recife,No,No,L1,57,No
C100279,Customer 280,35611923779,2010-07-13,12875,Store Owner,Low,2024-12-05,BR,RN,Natal,No,No,L1,71,No
C100280,Customer 281,72637792179,1992-03-30,36619,Chef,Medium,2022-07-25,BR,RJ,Rio de Janeiro,No,No,L1,77,No
C100281,Customer 282,93031300706,1979-07-29,21124,Mechanic,High,2020-06-30,BR,RN,Natal,No,No,L3,51,No
C100282,Customer 283,40270711228,1972-08-10,12965,Chef,Low,2021-03-09,BR,DF,Brasília,No,No,L3,63,No
C100283,Customer 284,1081889998,1964-12-18,48447,Chef,Low,2023-04-06,BR,PA,Belém,No,No,L2,93,No
C100284,Customer 285,8302873136,1967-11-27,70636,Consultant,High,2023-12-14,BR,DF,Brasília,No,No,L3,72,No
C100285,Customer 286,13115444427,2012-05-28,26387,Freelancer,High,2022-02-25,BR,DF,Brasília,No,Yes,L1,44,No
C100286,Customer 287,10193867699,2016-03-09,12302,Store Owner,Medium,2020-11-22,BR,RS,Porto Alegre,Yes,No,L1,33,No
C100287,Customer 288,2602947424,1984-12-17,11850,Consultant,Low,2023-08-21,BR,SP,Campinas,No,No,L2,61,No
C100288,Customer 289,27279543068,1959-11-17,15554,Software Engineer,Low,2024-01-01,BR,SC,Florianópolis,No,No,L2,34,No
C100289,Customer 290,35182105655,1963-10-07,6850,Lawyer,Low,2025-02-19,BR,BA,Salvador,No,No,L1,72,No
C100290,Customer 291,80836813340,2022-01-31,8841,Nurse,Low,2021-04-29,BR,PR,Curitiba,No,No,L1,75,No
C100291,Customer 292,92463540134,2013-06-20,16735,Freelancer,Low,2021-08-04,BR,AM,Manaus,No,No,L3,50,No
C100292,Customer 293,91641118015,1964-09-06,14060,Trader,Low,2025-07-15,BR,MG,Belo Horizonte,No,No,L3,74,No
C100293,Customer 294,72144662717,1988-09-17,12698,Dentist,Medium,2020-05-05,BR,SC,Florianópolis,No,No,L2,70,No
C100294,Customer 295,13554903112,2017-02-22,33784,Store Owner,Low,2022-12-13,BR,AM,Manaus,No,No,L1,11,No
C100295,Customer 296,27106419930,1963-10-25,42086,Designer,Low,2021-06-16,BR,PR,Curitiba,Yes,No,L2,51,No
C100296,Customer 297,82254552813,1972-11-16,33633,Lawyer,Medium,2020-05-03,BR,PR,Curitiba,No,No,L1,60,No
C100297,Customer 298,36537400165,1979-01-25,6028,Consultant,Low,2024-11-30,BR,PR,Curitiba,No,No,L2,40,No
C100298,Customer 299,17871617723,1996-03-15,7515,Trader,Low,2022-02-20,BR,PE,Recife,Yes,No,L1,40,No
C100299,Customer 300,57735801837,1977-05-14,13265,Store Owner,Low,2024-03-20,BR,DF,Brasília,No,No,L1,30,No
C100300,Customer 301,68038285311,2000-10-28,29374,Student,Low,2025-03-02,BR,PR,Curitiba,No,No,L3,62,No
C100301,Customer 302,17513451177,1981-01-31,37957,Teacher,Low,2020-04-10,BR,MG,Belo Horizonte,No,No,L3,93,No
C100302,Customer 303,8379252650,1990-12-28,40665,Dentist,Medium,2022-01-14,BR,AM,Manaus,No,No,L3,91,No
C100303,Customer 304,9717304723,1985-04-25,42412,Chef,Low,2022-03-27,BR,PA,Belém,No,No,L1,13,No
C100304,Customer 305,2057317587,2018-05-05,14239,Teacher,Low,2022-06-05,BR,RS,Porto Alegre,No,No,L1,1,No
C100305,Customer 306,34743506256,2017-12-27,16854,Dentist,Low,2024-03-11,BR,PA,Belém,No,No,L1,57,No
C100306,Customer 307,2949778862,1981-06-03,30962,Student,Low,2023-01-26,BR,RS,Porto Alegre,No,No,L2,71,No
C100307,Customer 308,28295023621,2010-07-15,17476,Dentist,Low,2024-08-01,BR,SP,Campinas,No,No,L2,38,No
C100308,Customer 309,24610610414,1973-09-19,14924,Chef,Low,2020-10-27,BR,SP,Campinas,No,Yes,L3,74,No
C100309,Customer 310,48917378958,2008-02-02,28490,Chef,Low,2022-11-03,BR,RS,Porto Alegre,No,No,L3,34,No
C100310,Customer 311,24365841097,1977-01-18,9309,Teacher,Low,2020-02-09,BR,AM,Manaus,No,No,L2,66,No
C100311,Customer 312,52753613866,1970-01-06,18999,Designer,Medium,2024-02-27,BR,RN,Natal,No,No,L3,66,No
C100312,Customer 313,67523341082,1994-06-09,11940,Nurse,Low,2020-11-14,BR,DF,Brasília,No,No,L2,65,No
C100313,Customer 314,59855652702,1993-05-08,33360,Lawyer,Low,2023-04-11,BR,SC,Florianópolis,No,No,L3,84,No
C100314,Customer 315,39354421979,1962-02-04,11001,Trader,Medium,2024-08-15,BR,RS,Porto Alegre,No,No,L3,54,No
C100315,Customer 316,1021302324,2021-10-18,35691,Consultant,High,2020-03-20,BR,GO,Goiânia,No,No,L1,58,No
C100316,Customer 317,11327518554,1995-06-12,38472,Store Owner,Low,2022-11-24,BR,PA,Belém,No,No,L2,80,No
C100317,Customer 318,14241190425,1988-08-27,14779,Store Owner,Low,2022-02-10,BR,BA,Salvador,No,No,L3,63,No
C100318,Customer 319,26640341711,2010-08-05,19212,Dentist,Low,2025-01-26,BR,MG,Belo Horizonte,No,No,L2,57,No
C100319,Customer 320,91796203931,2014-11-16,14250,Mechanic,Low,2022-11-24,BR,PE,Recife,No,No,L3,63,No
C100320,Customer 321,88500303843,2015-05-26,6970,Lawyer,Medium,2022-02-26,BR,PA,Belém,Yes,No,L1,29,No
C100321,Customer 322,44220375465,2004-11-29,10658,Entrepreneur,Low,2023-07-16,BR,PA,Belém,No,No,L1,25,No
C100322,Customer 323,5832237035,1968-09-23,13941,Teacher,Low,2024-01-26,BR,GO,Goiânia,No,No,L3,46,No
C100323,Customer 324,84111966714,2017-12-23,20025,Mechanic,Low,2023-07-27,BR,BA,Salvador,No,No,L2,45,No
C100324,Customer 325,58759017142,1961-05-09,24405,Nurse,High,2021-06-12,BR,SP,Campinas,No,No,L1,30,No
C100325,Customer 326,90415681261,2022-03-23,11292,Student,Low,2023-03-25,BR,PA,Belém,No,No,L3,35,No
C100326,Customer 327,81152896232,1992-09-16,50490,Consultant,Medium,2023-10-16,BR,GO,Goiânia,No,No,L2,29,No
C100327,Customer 328,37811467329,1983-11-26,16631,Student,Low,2022-04-06,BR,GO,Goiânia,No,No,L3,68,No
C100328,Customer 329,37185304872,2013-03-17,4085,Lawyer,Low,2023-10-31,BR,SC,Florianópolis,No,No,L3,83,No
C100329,Customer 330,60039504900,1987-05-06,26147,Entrepreneur,Medium,2022-12-25,BR,RS,Porto Alegre,No,No,L2,35,No
C100330,Customer 331,59566413069,1979-12-04,10916,Driver,Medium,2020-08-01,BR,SP,Campinas,No,Yes,L3,72,No
C100331,Customer 332,24485664238,2021-12-27,8661,Driver,Medium,2020-08-12,BR,SC,Florianópolis,No,No,L2,63,No
C100332,Customer 333,52808757735,1990-05-19,11622,Software Engineer,Low,2021-04-29,BR,RS,Porto Alegre,No,No,L2,56,No
C100333,Customer 334,3519170376,1985-11-30,8315,Teacher,Low,2024-03-28,BR,GO,Goiânia,Yes,No,L2,57,No
C100334,Customer 335,55459199817,1998-01-09,18040,Lawyer,Low,2022-07-19,BR,CE,Fortaleza,No,No,L1,61,No
C100335,Customer 336,58519079960,2022-05-15,21558,Entrepreneur,Low,2021-01-13,BR,MG,Belo Horizonte,Yes,No,L1,81,No
C100336,Customer 337,85139035626,2015-02-22,11106,Accountant,Low,2024-09-03,BR,PA,Belém,No,No,L1,58,No
C100337,Customer 338,45827880296,2008-05-04,31862,Consultant,Medium,2022-01-20,BR,RN,Natal,No,No,L1,45,No
C100338,Customer 339,95003808387,1971-11-09,8967,Nurse,Low,2021-09-19,BR,BA,Salvador,No,No,L3,60,No
C100339,Customer 340,6294943638,2014-05-20,13457,Driver,Low,2020-01-24,BR,PE,Recife,No,No,L2,32,No
C100340,Customer 341,38438239239,2022-09-25,21223,Lawyer,Low,2025-03-08,BR,PA,Belém,No,No,L3,63,No
C100341,Customer 342,46807071186,1970-10-01,27529,Accountant,Low,2022-06-05,BR,SC,Florianópolis,No,No,L3,50,No
C100342,Customer 343,63332659644,1972-07-12,17199,Lawyer,Low,2020-12-14,BR,AM,Manaus,No,No,L1,97,No
C100343,Customer 344,95184267797,2000-06-10,41112,Student,Low,2022-03-21,BR,PR,Curitiba,No,No,L2,80,No
C100344,Customer 345,82315616156,1988-02-09,33093,Student,Medium,2024-05-24,BR,SC,Florianópolis,No,No,L3,63,No
C100345,Customer 346,79800758669,1984-10-03,10572,Student,Low,2020-01-17,BR,MG,Belo Horizonte,No,No,L3,90,No
C100346,Customer 347,56599352886,2016-05-24,12394,Accountant,Low,2021-07-10,BR,MG,Belo Horizonte,No,No,L1,97,No
C100347,Customer 348,77745805885,2015-05-06,15862,Trader,Low,2022-11-08,BR,PE,Recife,No,No,L2,70,No
C100348,Customer 349,5615804547,1972-05-17,28576,Lawyer,Low,2020-11-06,BR,PA,Belém,No,No,L1,55,No
C100349,Customer 350,2243306411,1970-11-29,26662,Mechanic,Low,2021-01-01,BR,BA,Salvador,No,No,L1,95,No
C100350,Customer 351,30766129240,1965-07-18,9850,Accountant,Low,2020-06-08,BR,SP,São Paulo,No,No,L1,69,No
C100351,Customer 352,21721239535,1968-11-05,11872,Trader,Low,2024-05-20,BR,SP,Campinas,No,No,L2,75,No
C100352,Customer 353,73702222507,2005-07-27,23681,Software Engineer,Medium,2020-05-17,BR,DF,Brasília,No,No,L2,26,No
C100353,Customer 354,77095682088,1970-10-13,12760,Software Engineer,Low,2024-04-19,BR,PE,Recife,No,No,L1,61,No
C100354,Customer 355,88056396657,2010-01-15,32464,Chef,High,2021-10-22,BR,RN,Natal,No,No,L2,66,No
C100355,Customer 356,34390955849,1988-03-20,20156,Freelancer,Low,2025-06-24,BR,MG,Belo Horizonte,No,No,L2,69,No
C100356,Customer 357,70261964986,2021-04-01,8749,Chef,Low,2021-07-01,BR,RN,Natal,No,No,L1,53,No
C100357,Customer 358,41967417510,2002-04-22,13381,Trader,Medium,2022-05-28,BR,SP,Campinas,No,No,L1,33,No
C100358,Customer 359,45388869475,1993-12-31,17345,Store Owner,High,2025-04-20,BR,AM,Manaus,No,No,L1,92,No
C100359,Customer 360,24098256348,1960-12-25,5167,Store Owner,Low,2020-12-21,BR,PE,Recife,No,No,L1,100,No
C100360,Customer 361,37971459221,2015-11-15,12694,Driver,Medium,2022-12-02,BR,MG,Belo Horizonte,No,No,L2,37,No
C100361,Customer 362,23734403294,1963-08-30,10761,Consultant,Low,2024-12-21,BR,AM,Manaus,No,No,L1,53,No
C100362,Customer 363,67506377834,1972-05-26,26066,Driver,Medium,2023-07-27,BR,BA,Salvador,No,Yes,L2,52,No
C100363,Customer 364,27774951879,1987-06-22,13190,Chef,Low,2021-01-25,BR,MG,Belo Horizonte,No,No,L2,72,No
C100364,Customer 365,12794569825,1960-07-28,13975,Nurse,Low,2021-05-22,BR,SC,Florianópolis,No,No,L2,58,No
C100365,Customer 366,59573825393,1984-12-09,6876,Freelancer,High,2022-09-27,BR,PR,Curitiba,No,Yes,L3,64,No
C100366,Customer 367,60381388131,2019-05-22,9386,Software Engineer,High,2022-03-02,BR,PR,Curitiba,No,No,L3,66,No
C100367,Customer 368,40614590865,2021-09-16,14317,Lawyer,Low,2022-01-10,BR,DF,Brasília,No,No,L1,24,No
C100368,Customer 369,23131498566,2020-07-27,6139,Trader,Low,2024-10-04,BR,SP,São Paulo,No,No,L1,45,No
C100369,Customer 370,82650006986,1972-06-15,36791,Designer,Medium,2021-06-30,BR,SC,Florianópolis,No,No,L2,89,No
C100370,Customer 371,48222221912,1985-09-30,14847,Teacher,Low,2021-01-28,BR,BA,Salvador,No,No,L3,92,No
C100371,Customer 372,67800362303,1990-01-24,9032,Chef,Medium,2025-05-09,BR,RS,Porto Alegre,No,No,L3,36,No
C100372,Customer 373,65703078309,1974-03-26,21563,Freelancer,Low,2020-12-02,BR,RS,Porto Alegre,No,No,L2,71,No
C100373,Customer 374,51641873224,1996-10-02,16244,Mechanic,High,2021-03-10,BR,SC,Florianópolis,No,No,L3,53,No
C100374,Customer 375,29071204805,1962-04-15,11857,Chef,Low,2022-02-22,BR,RJ,Rio de Janeiro,Yes,No,L3,30,No
C100375,Customer 376,23364713703,2017-05-18,27341,Entrepreneur,Low,2024-07-28,BR,CE,Fortaleza,No,No,L1,80,No
C100376,Customer 377,55345306661,1971-12-22,13313,Consultant,Low,2022-02-25,BR,RJ,Rio de Janeiro,No,No,L2,35,No
C100377,Customer 378,68743179741,2010-11-14,16757,Freelancer,Medium,2021-06-03,BR,SP,Campinas,No,No,L1,27,No
C100378,Customer 379,76202901153,1962-10-28,7792,Driver,Low,2023-01-03,BR,RS,Porto Alegre,No,No,L2,85,No
C100379,Customer 380,56427720218,2023-02-22,24144,Trader,Medium,2021-09-28,BR,CE,Fortaleza,No,No,L3,53,No
C100380,Customer 381,11613020514,2010-12-12,9420,Lawyer,Medium,2024-12-15,BR,SC,Florianópolis,No,No,L3,56,No
C100381,Customer 382,48375255889,1977-12-19,14176,Software Engineer,Low,2025-08-21,BR,DF,Brasília,No,No,L1,53,No
C100382,Customer 383,66920844175,2004-06-01,7585,Chef,Low,2025-09-23,BR,PE,Recife,No,No,L3,56,No
C100383,Customer 384,84460475375,2021-08-18,13234,Lawyer,Low,2020-12-19,BR,PR,Curitiba,No,No,L2,54,No
C100384,Customer 385,36450480556,1960-11-26,11214,Accountant,High,2023-06-05,BR,CE,Fortaleza,No,No,L1,18,No
C100385,Customer 386,57127153470,2021-11-18,24423,Entrepreneur,Medium,2024-09-16,BR,MG,Belo Horizonte,No,No,L2,66,No
C100386,Customer 387,62522254035,1961-04-17,9180,Mechanic,Low,2020-08-08,BR,SP,Campinas,No,No,L2,100,No
C100387,Customer 388,32581147869,1980-11-25,6232,Software Engineer,Low,2022-01-31,BR,SP,São Paulo,No,No,L2,36,No
C100388,Customer 389,51552093309,2018-07-01,11700,Lawyer,Low,2023-04-18,BR,DF,Brasília,No,No,L1,74,No
C100389,Customer 390,33799510958,2015-10-24,5169,Consultant,Low,2025-09-20,BR,SP,Campinas,No,No,L2,82,No
C100390,Customer 391,33746503156,1979-07-26,51897,Dentist,Medium,2022-09-24,BR,AM,Manaus,No,No,L2,76,No
C100391,Customer 392,60884477700,2017-07-07,80840,Teacher,Low,2021-12-18,BR,CE,Fortaleza,No,No,L3,64,No
C100392,Customer 393,86214714730,1964-01-21,15673,Software Engineer,Medium,2022-01-22,BR,RJ,Rio de Janeiro,Yes,No,L2,36,No
C100393,Customer 394,66874585218,2005-05-11,19122,Lawyer,Low,2023-04-03,BR,PE,Recife,No,No,L3,87,No
C100394,Customer 395,36559989441,2013-06-16,21985,Accountant,Low,2021-04-13,BR,PA,Belém,No,No,L2,64,No
C100395,Customer 396,25152605360,1972-07-13,11395,Chef,Low,2025-01-02,BR,AM,Manaus,No,No,L2,83,No
C100396,Customer 397,43272500635,2019-03-20,21046,Teacher,Medium,2025-07-28,BR,CE,Fortaleza,No,No,L3,56,No
C100397,Customer 398,38212248292,2017-02-02,6362,Student,Medium,2023-04-04,BR,BA,Salvador,No,No,L3,38,No
C100398,Customer 399,79124443899,1977-12-07,14942,Student,Low,2023-08-02,BR,AM,Manaus,No,No,L3,94,No
C100399,Customer 400,57782011990,2011-02-08,6789,Student,Medium,2025-09-28,BR,RN,Natal,No,No,L3,43,No
C100400,Customer 401,41280093717,2005-10-17,21286,Accountant,Medium,2022-04-11,BR,RS,Porto Alegre,No,No,L2,75,No
C100401,Customer 402,90255110910,1972-04-29,44833,Freelancer,Low,2023-02-15,BR,PA,Belém,No,No,L2,63,No
C100402,Customer 403,37948004341,2017-04-28,22699,Nurse,Low,2021-08-10,BR,BA,Salvador,No,No,L2,61,No
C100403,Customer 404,67334483246,1962-02-03,17312,Nurse,Low,2024-12-06,BR,RS,Porto Alegre,No,No,L2,49,No
C100404,Customer 405,85870956325,2002-07-09,32131,Student,Medium,2024-07-21,BR,PA,Belém,No,No,L1,100,No
C100405,Customer 406,62783335914,1982-10-04,20602,Chef,Low,2025-05-29,BR,SC,Florianópolis,No,No,L2,56,No
C100406,Customer 407,99356044288,2011-12-19,11144,Driver,Low,2021-05-28,BR,DF,Brasília,No,No,L3,42,No
C100407,Customer 408,41676631262,2003-09-19,30981,Mechanic,Low,2022-06-24,BR,RN,Natal,No,No,L3,55,No
C100408,Customer 409,64212932798,1975-04-30,5582,Software Engineer,Low,2025-06-14,BR,PE,Recife,No,No,L1,66,No
C100409,Customer 410,37091863493,2009-05-23,15059,Teacher,Low,2024-03-02,BR,MG,Belo Horizonte,No,No,L1,71,No
C100410,Customer 411,12424810903,1980-04-14,6781,Trader,Low,2022-10-31,BR,RS,Porto Alegre,No,No,L1,48,No
C100411,Customer 412,72404735361,1978-01-18,26349,Consultant,Low,2023-09-10,BR,SP,Campinas,No,No,L3,44,No
C100412,Customer 413,77033505668,1993-03-18,13477,Nurse,Low,2020-10-24,BR,RS,Porto Alegre,No,No,L3,92,No
C100413,Customer 414,69874266308,1977-05-09,19590,Consultant,High,2022-09-30,BR,PE,Recife,No,No,L3,76,No
C100414,Customer 415,15600472372,1984-12-07,25071,Chef,Medium,2022-04-17,BR,CE,Fortaleza,No,No,L1,72,No
C100415,Customer 416,4067589351,1969-07-01,59109,Entrepreneur,Medium,2023-03-21,BR,SP,São Paulo,No,No,L1,55,No
C100416,Customer 417,48211140529,1993-06-07,6489,Consultant,Low,2024-08-26,BR,AM,Manaus,No,No,L1,61,No
C100417,Customer 418,87477616363,1986-11-13,10742,Trader,Low,2024-03-31,BR,PE,Recife,No,No,L2,36,No
C100418,Customer 419,19074327694,1990-06-04,23382,Student,Low,2021-12-02,BR,MG,Belo Horizonte,No,No,L2,42,No
C100419,Customer 420,43180610974,2010-08-02,3806,Consultant,Medium,2020-09-15,BR,PE,Recife,No,No,L1,61,No
C100420,Customer 421,64806527100,1971-07-23,14644,Lawyer,Low,2020-11-29,BR,BA,Salvador,No,No,L1,51,No
C100421,Customer 422,98124674935,1962-03-18,4902,Mechanic,Medium,2021-02-03,BR,DF,Brasília,No,No,L3,65,No
C100422,Customer 423,49011619394,2018-10-17,34041,Entrepreneur,Low,2024-11-25,BR,PE,Recife,No,No,L1,34,No
